Optical spectroscopy readings:
Time: 10:56:06
Date: 28-8-2025
Slit width: 100 microns
Dwell time: 300 milliseconds
Start wavelength: 6303 Angstroms
End wavelength: 6370 Angstroms
Increment: 0.5 Angstroms


0300063030637000005
Begin scan:


06303.0,000129
06303.5,000115
06304.0,000133
06304.5,000113
06305.0,000113
06305.5,000121
06306.0,000134
06306.5,000127
06307.0,000123
06307.5,000138
06308.0,000135
06308.5,000110
06309.0,000142
06309.5,000137
06310.0,000142
06310.5,000104
06311.0,000133
06311.5,000140
06312.0,000143
06312.5,000131
06313.0,000124
06313.5,000145
06314.0,000129
06314.5,000141
06315.0,000128
06315.5,000134
06316.0,000126
06316.5,000132
06317.0,000146
06317.5,000154
06318.0,000130
06318.5,000136
06319.0,000131
06319.5,000159
06320.0,000154
06320.5,000141
06321.0,000134
06321.5,000145
06322.0,000132
06322.5,000137
06323.0,000155
06323.5,000135
06324.0,000130
06324.5,000135
06325.0,000154
06325.5,000138
06326.0,000131
06326.5,000136
06327.0,000155
06327.5,000132
06328.0,000134
06328.5,000142
06329.0,000140
06329.5,000140
06330.0,000133
06330.5,000144
06331.0,000153
06331.5,000146
06332.0,000172
06332.5,000149
06333.0,000163
06333.5,000155
06334.0,000151
06334.5,000156
06335.0,000168
06335.5,000150
06336.0,000166
06336.5,000156
06337.0,000192
06337.5,000149
06338.0,000152
06338.5,000156
06339.0,000175
06339.5,000155
06340.0,000195
06340.5,000154
06341.0,000175
06341.5,000184
06342.0,000184
06342.5,000214
06343.0,000205
06343.5,000209
06344.0,000219
06344.5,000235
06345.0,000239
06345.5,000247
06346.0,000300
06346.5,000375
06347.0,000480
06347.5,000779
06348.0,001692
06348.5,004399
06349.0,007916
06349.5,011199
06350.0,012758
06350.5,012586
06351.0,010936
06351.5,008275
06352.0,005331
06352.5,002393
06353.0,000981
06353.5,000485
06354.0,000397
06354.5,000295
06355.0,000255
06355.5,000271
06356.0,000217
06356.5,000221
06357.0,000201
06357.5,000199
06358.0,000167
06358.5,000171
06359.0,000163
06359.5,000162
06360.0,000163
06360.5,000125
06361.0,000168
06361.5,000115
06362.0,000129
06362.5,000143
06363.0,000151
06363.5,000129
06364.0,000123
06364.5,000135
06365.0,000157
06365.5,000126
06366.0,000137
06366.5,000117
06367.0,000153
06367.5,000141
06368.0,000128
06368.5,000140
06369.0,000138
06369.5,000129
06370.0,000116
